"Country","Region","Subregion","Indicator","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Bosnia and Herzegovina","Europe","Southern Europe","Homicide Total Count",73,,,,,,,,,,99,82,90,,68,70,73,66,66,71,56,51,63,46,50,57,45,42
"Bosnia and Herzegovina","Europe","Southern Europe","Homicide Rate",1.6,,,,,,,,,,2.6,2.2,2.4,,1.8,1.9,1.9,1.7,1.8,1.9,1.5,1.4,1.7,1.3,1.4,1.6,1.3,1.2
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide Count",57,,,,,,,,,,79,53,65,,,,,,,56,46,35,39,32,39,39,30,32
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide Count",16,,,,,,,,,,20,29,25,,,,,,,15,10,16,24,14,11,18,15,10
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide Rate",2.6,,,,,,,,,,4.3,2.9,3.5,,,,,,,3,2.5,1.9,2.2,1.8,2.2,2.2,1.7,1.9
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide Rate",0.7,,,,,,,,,,1,1.5,1.3,,,,,,,0.8,0.5,0.9,1.3,0.8,0.6,1,0.8,0.6
"Bosnia and Herzegovina","Europe","Southern Europe","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,0,,1,0,3,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,9,,4,6,10,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,12,,9,8,9,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,8,,18,13,12,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,17,,7,6,5,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,0,,2,1,0,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,2,,4,3,1,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,2,,3,3,2,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,3,,10,3,4,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,3,,5,4,4,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,0,,0.4,0,1.1,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,2.2,,1.1,1.5,2.7,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,3,,2.3,2,2.4,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,1.9,,4.4,3.2,3.1,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,5.6,,2.1,1.8,1.5,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,0,,0.7,0.4,0,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,0.5,,1.1,0.8,0.3,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,0.5,,0.8,0.8,0.5,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,0.7,,2.5,0.7,1,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,0.7,,1.2,0.9,0.9,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,26,,40,21,23,32,19,
"Bosnia and Herzegovina","Europe","Southern Europe","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,13,,13,15,16,11,14,
"Bosnia and Herzegovina","Europe","Southern Europe","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,8,,7,7,11,14,,
"Bosnia and Herzegovina","Europe","Southern Europe","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,9,,3,3,0,0,,
"Bosnia and Herzegovina","Europe","Southern Europe","Firearms Rate",,,,,,,,,,,,,,,,,,,,,0.7,,1.1,0.6,0.6,0.9,0.5,
"Bosnia and Herzegovina","Europe","Southern Europe","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,0.3,,0.4,0.4,0.4,0.3,0.4,
"Bosnia and Herzegovina","Europe","Southern Europe","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,0.2,,0.2,0.2,0.3,0.4,,
"Bosnia and Herzegovina","Europe","Southern Europe","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,0.2,,0.1,0.1,0,0,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,25,16,17,25,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,15,5,6,7,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,9,,11,9,15,7,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,4,,2,6,1,4,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,4,5,7,8,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,3,2,4,6,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,1,2,,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,2,1,,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,1.4,0.9,1,1.4,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,0.8,0.3,0.3,0.4,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,0.5,,0.6,0.5,0.9,0.4,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,0.2,,0.1,0.3,0.1,0.2,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,0.2,0.3,0.4,0.5,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.2,0.3,,
"Bosnia and Herzegovina","Europe","Southern Europe","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,,
"Bosnia and Herzegovina","Europe","Southern Europe","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,,,,
"Botswana","Africa","Southern Africa","Homicide Total Count",,,,,,,,,,,,213,255,312,259,291,261,280,281,289,303,,,,,,,
"Botswana","Africa","Southern Africa","Homicide Rate",,,,,,,,,,,,12.1,14.3,17.3,14.2,15.7,13.9,14.6,14.4,14.6,15,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 0-14 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 15-29 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 30-44 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 45-59 Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 60 or more Count",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Firearms Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Sharp Objects Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Other Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Botswana","Africa","Southern Africa","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Brazil","Americas","South America","Homicide Total Count",29301,28148,25967,28013,29851,34000,35673,37153,38442,39362,41595,43975,45585,46828,44379,43645,45086,44625,45885,44518,43272,48084,53054,54163,58497,58459,61597,63895
"Brazil","Americas","South America","Homicide Rate",19.6,18.5,16.8,17.8,18.7,20.9,21.6,22.2,22.6,22.8,23.7,24.7,25.3,25.7,24,23.3,23.9,23.4,23.8,22.8,22,24.2,26.5,26.8,28.6,28.4,29.7,30.5
"Brazil","Americas","South America","Male Homicide Count",26931,25648,23771,25608,27249,30951,32293,33860,35229,36114,38162,40440,42032,43215,40861,40079,41393,41091,42189,40824,39573,43921,48604,49613,53754,53810,57352,59356
"Brazil","Americas","South America","Female Homicide Count",2371,2501,2196,2404,2603,3049,3380,3293,3213,3248,3433,3534,3553,3613,3518,3566,3693,3534,3696,3694,3699,4163,4450,4550,4743,4649,4245,4539
"Brazil","Americas","South America","Male Homicide Rate",36.4,34,31,32.9,34.5,38.5,39.6,40.9,41.9,42.3,44.1,46.1,47.2,48,44.8,43.5,44.4,43.6,44.4,42.5,40.8,44.9,49.2,49.8,53.5,53.1,56.2,57.7
"Brazil","Americas","South America","Female Homicide Rate",3.1,3.3,2.8,3,3.2,3.7,4.1,3.9,3.7,3.7,3.9,3.9,3.9,3.9,3.8,3.8,3.9,3.6,3.8,3.7,3.7,4.1,4.4,4.4,4.6,4.4,4,4.3
"Brazil","Americas","South America","Male 0-14 Count",406,384,375,443,385,490,522,511,490,502,541,526,567,522,508,518,570,606,590,561,552,623,740,767,735,692,253,
"Brazil","Americas","South America","Male 15-29 Count",14890,13779,12622,13655,15030,16873,17357,18650,19941,20307,21988,23103,24442,25090,23725,23083,23518,23377,24094,22983,22014,24035,26984,27466,29054,29344,31912,
"Brazil","Americas","South America","Male 30-44 Count",8256,8023,7506,8053,8378,9493,10251,10473,10474,10784,11023,11801,11842,12160,11436,11164,11684,11657,11892,11760,11563,13058,14291,14435,15329,15907,15382,
"Brazil","Americas","South America","Male 45-59 Count",2568,2578,2467,2601,2612,3112,3128,3223,3271,3399,3487,3821,3909,4048,3870,3972,4120,4080,4197,4068,4013,4553,4818,5188,5387,5742,7420,
"Brazil","Americas","South America","Male 60 or more Count",810,882,801,856,843,983,1034,1003,1053,1123,1123,1189,1273,1394,1323,1342,1501,1371,1417,1451,1430,1652,1772,1756,1957,2125,1466,
"Brazil","Americas","South America","Female 0-14 Count",193,193,182,183,206,245,274,242,245,237,259,264,284,263,223,262,238,231,242,229,231,219,264,272,299,285,116,
"Brazil","Americas","South America","Female 15-29 Count",1136,1150,962,1053,1150,1361,1514,1456,1502,1473,1541,1646,1645,1692,1614,1549,1629,1585,1628,1615,1651,1795,1921,1944,1913,1800,2094,
"Brazil","Americas","South America","Female 30-44 Count",711,749,686,770,838,998,1083,1031,990,1027,1067,1039,1043,1054,1047,1095,1101,1050,1120,1139,1128,1328,1416,1413,1483,1578,1749,
"Brazil","Americas","South America","Female 45-59 Count",217,262,238,240,250,283,342,374,323,336,382,382,384,396,429,435,468,440,473,458,453,532,561,590,631,626,647,
"Brazil","Americas","South America","Female 60 or more Count",113,147,128,158,160,162,167,189,153,175,185,204,197,208,205,225,258,228,233,254,236,289,286,332,303,360,245,
"Brazil","Americas","South America","Male 0-14 Rate",1.5,1.4,1.4,1.6,1.4,1.8,1.9,1.9,1.8,1.9,2,2,2.1,2,1.9,2,2.2,2.4,2.3,2.2,2.2,2.5,3,3.2,3.1,2.9,1.1,
"Brazil","Americas","South America","Male 15-29 Rate",70.4,64.2,58,61.9,67.1,74.1,75,79.2,83.1,83.2,88.7,91.9,95.9,97.3,91,87.9,88.9,88,90.5,86.2,82.5,90.2,101.4,103.5,109.8,111.3,120.1,
"Brazil","Americas","South America","Male 30-44 Rate",58.2,54.7,49.5,51.5,52,57.4,60.4,60.4,59.1,59.6,59.8,63,62.1,62.7,58.1,55.8,57.5,56.5,56.8,55.2,53.4,59.2,63.6,63,65.7,67.1,64.4,
"Brazil","Americas","South America","Male 45-59 Rate",33.7,33,30.6,31.3,30.4,35,34.1,33.9,33.3,33.3,33,34.9,34.4,34.3,31.6,31.3,31.3,30,29.8,28,26.9,29.7,30.6,32.2,32.7,34.2,43.8,
"Brazil","Americas","South America","Male 60 or more Rate",19.1,20.2,17.8,18.6,17.8,20.2,20.4,19,19.2,19.6,18.9,19.3,19.9,21.1,19.3,18.9,20.3,17.8,17.7,17.4,16.5,18.2,18.7,17.8,19,19.8,13.5,
"Brazil","Americas","South America","Female 0-14 Rate",0.7,0.7,0.7,0.7,0.8,0.9,1,0.9,0.9,0.9,1,1,1.1,1,0.9,1,1,0.9,1,0.9,1,0.9,1.1,1.2,1.3,1.3,0.5,
"Brazil","Americas","South America","Female 15-29 Rate",5.4,5.3,4.4,4.8,5.1,6,6.6,6.2,6.3,6.1,6.3,6.6,6.5,6.6,6.3,6,6.3,6.1,6.2,6.2,6.3,6.9,7.4,7.5,7.4,7,8.1,
"Brazil","Americas","South America","Female 30-44 Rate",4.9,5,4.4,4.8,5,5.8,6.2,5.7,5.4,5.5,5.6,5.3,5.3,5.2,5.1,5.3,5.2,4.9,5.2,5.2,5,5.8,6.1,6,6.2,6.5,7.2,
"Brazil","Americas","South America","Female 45-59 Rate",2.7,3.2,2.8,2.7,2.7,3,3.5,3.7,3,3.1,3.3,3.2,3.1,3.1,3.2,3.2,3.3,3,3.1,2.9,2.8,3.2,3.3,3.4,3.5,3.4,3.5,
"Brazil","Americas","South America","Female 60 or more Rate",2.1,2.6,2.2,2.7,2.6,2.6,2.6,2.8,2.2,2.4,2.4,2.6,2.4,2.5,2.3,2.5,2.7,2.3,2.3,2.4,2.1,2.5,2.4,2.6,2.3,2.6,1.8,
"Brazil","Americas","South America","Homicide by Firearms",,,,,,,,,,,,,,,,30675,32096,31925,32635,31683,30447,33819,37707,38464,40864,42015,,
"Brazil","Americas","South America","Homicide by Sharp Objects",,,,,,,,,,,,,,,,6342,6497,6860,7306,7010,6943,7920,8474,8529,8714,8933,,
"Brazil","Americas","South America","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,4025,4462,4067,4379,4192,4307,4688,5168,5332,5284,5263,,
"Brazil","Americas","South America","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,2603,2031,1773,1566,1633,1575,1658,1705,1838,2229,2249,,
"Brazil","Americas","South America","Firearms Rate",,,,,,,,,,,,,,,,16.4,17,16.7,16.9,16.3,15.5,17,18.8,19,20,20.4,,
"Brazil","Americas","South America","Sharp Objects Rate",,,,,,,,,,,,,,,,3.4,3.4,3.6,3.8,3.6,3.5,4,4.2,4.2,4.3,4.3,,
"Brazil","Americas","South America","Other Mechanism Rate",,,,,,,,,,,,,,,,2.2,2.4,2.1,2.3,2.2,2.2,2.4,2.6,2.6,2.6,2.6,,
"Brazil","Americas","South America","Unknown Mechanism Rate",,,,,,,,,,,,,,,,1.4,1.1,0.9,0.8,0.8,0.8,0.8,0.9,0.9,1.1,1.1,,
"Brazil","Americas","South America","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,30066,30758,29786,28631,31738,35512,36249,38578,39724,,
"Brazil","Americas","South America","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,1859,1877,1897,1817,2081,2196,2216,2286,2291,,
"Brazil","Americas","South America","Male Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,5998,6399,6102,5990,6819,7286,7380,7544,7731,,
"Brazil","Americas","South America","Female Homicide by Sharp Objects",,,,,,,,,,,,,,,,,,862,907,908,953,1100,1187,1149,1169,1202,,
"Brazil","Americas","South America","Male Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,3419,3651,3497,3562,3912,4300,4385,4353,4325,,
"Brazil","Americas","South America","Female Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,,647,728,696,744,775,868,947,932,938,,
"Brazil","Americas","South America","Male Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,1605,1382,1439,1389,1451,1505,1595,1982,2028,,
"Brazil","Americas","South America","Female Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,,167,184,195,186,207,200,243,246,220,,
"Brazil","Americas","South America","Male Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,31.9,32.3,31,29.5,32.4,36,36.4,38.4,39.2,,
"Brazil","Americas","South America","Female Homicide Rate by Firearms",,,,,,,,,,,,,,,,,,1.9,1.9,1.9,1.8,2.1,2.2,2.2,2.2,2.2,,
"Brazil","Americas","South America","Male Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,6.4,6.7,6.4,6.2,7,7.4,7.4,7.5,7.6,,
"Brazil","Americas","South America","Female Homicide Rate by Sharp Objects",,,,,,,,,,,,,,,,,,0.9,0.9,0.9,1,1.1,1.2,1.1,1.1,1.1,,
"Brazil","Americas","South America","Male Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,3.6,3.8,3.6,3.7,4,4.4,4.4,4.3,4.3,,
"Brazil","Americas","South America","Female Homicide Rate by Other Mechanisms",,,,,,,,,,,,,,,,,,0.7,0.7,0.7,0.7,0.8,0.9,0.9,0.9,0.9,,
"Brazil","Americas","South America","Male Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,1.7,1.5,1.5,1.4,1.5,1.5,1.6,2,2,,
"Brazil","Americas","South America","Female Homicide Rate by Unknown Mechanisms",,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,,
"British Virgin Islands","Americas","Caribbean","Homicide Total Count",1,0,0,0,0,2,2,,,1,,1,1,2,4,,2,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Homicide Rate",6.1,0,0,0,0,10.9,10.6,,,5,,4.7,4.6,9.1,17.7,,8.4,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male Homicide Count",0,,,,,2,2,,,0,,1,1,1,3,,1,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female Homicide Count",1,,,,,0,0,,,1,,0,0,1,1,,1,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female Homicide Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 0-14 Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 15-29 Count",,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 30-44 Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 45-59 Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 60 or more Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 0-14 Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 15-29 Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 30-44 Count",,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 45-59 Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 60 or more Count",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 0-14 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 15-29 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 30-44 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 45-59 Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female 60 or more Rate",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Homicide by Firearms",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Homicide by Sharp Objects",,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Homicide by Other Mechanisms",,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Homicide by Unknown Mechanisms",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Firearms Rate",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Sharp Objects Rate",,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Other Mechanism Rate",,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Unknown Mechanism Rate",,,,,,,,,,,,,,,,,0,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Male Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"British Virgin Islands","Americas","Caribbean","Female Homicide by Firearms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
