"Level","UNODC_Name","Region","Subregion","Variable","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Subregion","Melanesia","Oceania","Melanesia","Total Population",5669948,5803499,5942772,6087290,6235970,6387966,6543399,6702431,6864394,7028438,7193988,7360553,7528313,7698111,7871221,8048467,8230174,8415756,8604130,8793691,8983311,9172576,9361723,9551124,9741442,9933150,10128256.6,10320000
"Subregion","Melanesia","Oceania","Melanesia","Male Population",2885787.03562914,2953236.31744711,3023584.28676691,3096631.74742823,3171824.13732747,3248755.67803266,3327497.32202926,3408117,3490288.49039543,3573590.42292125,3657719.32214289,3742443.61068217,3827839.13456753,3914321.61046991,4002540.50885434,4092908.15235391,4185583.74614785,4280247.32193449,4376322.45917112,4472904.45944393,4569381.72474545,4665546.10308086,4761510.7808586,4857480.25374809,4953864.03394229,5050911.45714142,5150128.98340293,5246322.23511476
"Subregion","Melanesia","Oceania","Melanesia","Female Population",2784160.96437086,2850262.68255289,2919187.71323309,2990658.25257177,3064145.86267253,3139210.32196734,3215901.67797074,3294314,3374105.50960457,3454847.57707875,3536268.67785711,3618109.38931783,3700473.86543247,3783789.38953009,3868680.49114566,3955558.8476461,4044590.25385215,4135508.67806551,4227807.54082888,4320786.54055607,4413929.27525455,4507029.89691914,4600212.2191414,4693643.74625191,4787577.9660577,4882238.54285858,4978127.61659707,5073677.76488524
"Subregion","Melanesia","Oceania","Melanesia","Males 0 to 14",1210286.22525076,1230095.95618955,1251025.3870395,1272687.80490277,1294472.77676922,1316283.39536521,1342101.60630362,1367809,1393756.46076941,1420252.10683659,1447183.61322572,1473865.07402959,1500158.602541,1526386.09066521,1552968.67722209,1580075.94334373,1609342.64051856,1639258.6240681,1668865.11977021,1696630.10023745,1721680.10817911,1748435.3179994,1771628.66219478,1792270.45644476,1811947.08120241,1831438.93208739,1867990.83482451,1903399.71190822
"Subregion","Melanesia","Oceania","Melanesia","Males 15 to 29",803341.472190841,825231.288641118,847806.359184911,871186.13091263,895455.955790987,920478.164459435,944298.834722089,969127,994330.340120584,1019061.34326292,1042926.83154848,1063473.15760296,1083230.02092966,1102433.15872901,1121402.64770757,1140401.31623943,1161288.17276595,1181889.83276147,1202626.83668723,1224114.83618742,1246738.98717422,1269893.50676201,1294667.68049238,1320795.81716999,1347873.51010703,1375747.88271571,1402918.36311232,1429291.02236521
"Subregion","Melanesia","Oceania","Melanesia","Males 30 to 44",482044.204462495,497945.864665559,514640.72008083,531897.496219195,549376.861156593,566765.072571498,582492.926980559,598240,614077.033490618,630272.593875335,647066.925286838,666197.62224869,686026.917695534,706394.612766829,727174.902014068,748291.729672334,769195.561275882,790922.918986729,813425.900903707,836764.911654699,860852.985210188,883509.762973683,907089.857270843,930965.392976654,954242.262876245,976430.972286936,995491.349714032,1013997.75713473
"Subregion","Melanesia","Oceania","Melanesia","Males 45 to 59",262284.092666441,268145.834823546,274399.876154224,281300.217354445,289140.374729802,298063.03150731,306597.968293928,316157,326598.452957401,337740.262109115,349504.966783681,361821.831358894,375137.411883543,389506.825012029,404976.49960645,421579.415158131,435733.259520416,450753.96236135,466470.420608876,482558.427393375,498786.05254375,513489.359461932,528556.404364938,544139.713200458,560451.124653734,577613.463973037,588610.070163276,599259.886644986
"Subregion","Melanesia","Oceania","Melanesia","Males 60 or more",127831.0410586,131817.37312734,135711.944307445,139560.098039192,143378.168880867,147166.014129203,152005.985729066,156784,161526.203057414,166264.116837286,171036.985298168,177085.925442038,183286.181517789,189600.923296822,196017.782304166,202559.747940279,210024.112067041,217421.983756845,224934.181201091,232836.183970976,241323.591638186,250218.155883836,259568.176535655,269308.87395623,279350.055102875,289680.206078341,295118.365588796,300373.857061621
"Subregion","Melanesia","Oceania","Melanesia","Females 0 to 14",1142304.5693615,1160842.09178075,1180378.25034935,1200505.30358133,1220679.21978387,1240793.18369376,1264819.81709963,1288668,1312706.53597452,1337215.44243718,1362063.82048655,1386600.10649097,1410678.13416121,1434616.11515091,1458847.53467635,1483570.19637017,1510532.22178929,1537972.82613837,1565045.90433118,1590378.89437524,1613254.89346548,1637951.53208074,1659477.69091533,1678724.82554991,1697132.49926739,1715403.81590674,1749631.93000421,1783593.52362156
"Subregion","Melanesia","Oceania","Melanesia","Females 15 to 29",771296.226708747,791338.057368017,812157.69276691,833855.541986334,856477.937025404,879854.078772913,901952.920869755,925012,948420.119390446,971409.642273015,993608.919486222,1013500.59720074,1032601.96665564,1051096.59750159,1069233.87446073,1087217.7159926,1107021.56100212,1126701.91999876,1146619.87872315,1167314.87865467,1189053.07951584,1209835.72037573,1232065.80253207,1255553.43577061,1279947.24306072,1305115.89615421,1330901.30456444,1356567.18050992
"Subregion","Melanesia","Oceania","Melanesia","Females 30 to 44",471736.100245862,487625.915782725,504021.862378694,520712.244083815,537364.423573209,553707.03567883,568756.964096538,583602,598356.507711208,613318.291492676,628770.963365507,646978.814896132,665908.449428969,685410.810444533,705375.462699128,725715.378501332,745015.274212429,765066.960476765,785859.438915043,807512.44361436,830002.020563674,851734.371014572,874275.416955684,897050.7047128,919212.127889965,940343.473080522,958705.66608509,977045.742498841
"Subregion","Melanesia","Oceania","Melanesia","Females 45 to 59",253261.044700155,260172.4050224,267493.939572424,275456.106638564,284373.184844482,294374.015622651,304242.984190974,315140,326851.228154175,339084.132547781,351701.983152066,364304.914408527,377692.209037284,391931.911242818,407112.746434552,423287.704005857,437694.131424451,452685.980940655,468083.212837325,483592.216015503,498993.521892309,513825.181524084,528818.204270507,544140.855115184,560005.062954149,576529.234183328,587520.309735694,598547.188925454
"Subregion","Melanesia","Oceania","Melanesia","Females 60 or more",145563.023354595,150284.212599,155135.968165717,160129.056281727,165251.097445561,170482.008199185,176128.991713845,181892,187771.118374224,193820.068328098,200122.991366758,206724.956321458,213593.106149373,220733.955190236,228110.872874897,235767.852776133,244327.065423856,253080.990510959,262199.106022182,271988.107896294,282625.759817251,293683.091924009,305575.104467816,318173.925103406,331281.032885483,344846.123533774,351368.406207632,357924.12932947
"Subregion","Melanesia","Oceania","Melanesia","ESTIMATES - TOTAL HOMICIDE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with actual data (sample)",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,3,2,1,1,1,1,0,0,0
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with estimated data (covered)",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"Subregion","Melanesia","Oceania","Melanesia","Proportion of polulation in countries with estimated data",0.974138387159812,0.974019466532173,0.97387700554556,0.973746281185881,0.973667609048793,0.973663760890399,0.973744379641223,0.973890219832177,0.974057724542035,0.974198392302813,0.974275325452308,0.974283182255464,0.974236459084525,0.974154178862841,0.974064633682627,0.973986350444128,0.973921085994051,0.973864142448997,0.973810251588481,0.973755616384519,0.973696224031429,0.973631071576839,0.973564161212631,0.973496103704653,0.973427958612288,0.973361622446052,0.973295581788479,0.973255813953488
"Subregion","Melanesia","Oceania","Melanesia","Estimated Homicide Count",448.40642206957,443.677300125145,463.863107543901,463.821420418205,495.957657935418,496.618783670667,497.659181063789,510.366393762021,560.12839222359,508.496927916692,526.770614446396,499.893300926086,536.566682641884,681.778671469502,634.672577791496,678.860951037357,680.753306951247,594.538780885778,667.481163747987,777.204028381666,786.603667721221,780.381110282036,797.232474212627,813.116672199783,831.14685888619,848.439591282071,866.018603018134,883.250998069538
"Subregion","Melanesia","Oceania","Melanesia","Lower range - Estimated homicide count",252.376326620553,262.944649561202,296.699182647917,313.201420376459,359.475751121006,378.521436264777,398.945421172968,430.916521900855,496.481127000968,450.472815534088,466.948447759582,444.785677855182,479.904042501733,612.492333930628,546.152189426434,611.685214962524,613.841306195743,536.602642058077,602.049745486255,699.43345301687,706.402361511959,667.530243635326,647.865368745693,625.852222957049,604.268632997111,579.607949756854,553.614933599806,525.895199831679
"Subregion","Melanesia","Oceania","Melanesia","Upper range - Estimated homicide count",664.766008437811,642.813281246445,646.074581829917,627.056139414946,640.796932063241,620.334554443628,599.088364070953,588.857913879221,617.175595929311,563.0984170867,582.747686036913,552.721343295866,589.187404432161,739.616300300938,718.840662222862,735.434891677993,737.424388052991,647.28917958757,724.476208193077,841.524172536415,853.675991941444,886.740174167335,945.7824685229,1005.54401759458,1069.31306634471,1135.14413713317,1203.14832349747,1272.45367325687
"Subregion","Melanesia","Oceania","Melanesia","ESTIMATES - VICTIMS BY SEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with actual data (sex)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with estimated data (sex)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Subregion","Melanesia","Oceania","Melanesia","Proportion of polulation in countries with estimated data (sex)",0.12850699865325,0.126729236965493,0.125283453580248,0.124033190467351,0.122782341800875,0.121399832121837,0.1198881498744,0.118294391990011,0.116589315823072,0.114747259632937,0.112764019067032,0.110619134187336,0.108349772385925,0.106081608851834,0.10396785962432,0.102108513335521,0.100533840475305,0.0991963170034873,0.0980157203575492,0.0968838909622819,0.0957275107140341,0.0945302606377968,0.0933157283119785,0.0921059133982555,0.0909317121633532,0.0898153153833376,0.0887318356448434,0.0877906976744186
"Subregion","Melanesia","Oceania","Melanesia","Estimated male victims",225.993669504813,223.610225447916,233.783729809043,233.76271979214,249.959156513705,250.292359214557,250.816712152077,257.221057597437,282.300753339346,256.278860015944,265.488668954826,251.94269278247,270.425818133021,343.611634829807,319.870496339426,413.219709327087,309.433321341476,84.9341115551111,274.845185072701,562.802917103965,550.622567404855,429.20961065512,518.201108238208,470.751757589348,332.458743554476,423.622708138183,432.399842815233,441.003913080685
"Subregion","Melanesia","Oceania","Melanesia","Estimated female victims",222.412752564757,220.067074677229,230.079377734858,230.058700626065,245.998501421713,246.32642445611,246.842468911712,253.145336164584,277.827638884244,252.218067900748,261.281945491569,247.950608143616,266.140864508863,338.167036639695,314.802081452071,265.64124171027,371.319985609771,509.604669330667,392.635978675287,214.401111277701,235.981100316366,351.171499626916,279.03136597442,342.364914610435,498.688115331714,424.816883143888,433.618760202901,442.247084988853
"Subregion","Melanesia","Oceania","Melanesia","ESTIMATES - VICTIMS BY AGE",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with actual data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Proportion of polulation in countries with estimated data (age)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated male victims aged 0 to 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated male victims aged 15 to 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated male victims aged 30 to 44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated male victims aged 45 to 59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated male victims aged 60 or more",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated female victims aged 0 to 14",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated female victims aged 15 to 29",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated female victims aged 30 to 44",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated female victims aged 45 to 59",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated female victims aged 60 or more",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","ESTIMATES - VICTIMS BY MECHANISM",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with actual data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Number of countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Proportion of polulation in countries with estimated data (mechanism)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated victims by firearm",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated victims by knife or sharp objects",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated victims by other mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Melanesia","Oceania","Melanesia","Estimated victims by unknown mechanisms",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Micronesia","Oceania","Micronesia","Estimates - Population",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Subregion","Micronesia","Oceania","Micronesia","Total Population",413304,424603,435611,446182,456148,465362,473796,481389,488034,493488,497632,500451,502076,502769,502885,502742,502441,502012,501777,502040,503056,504937,507706,511151,514970,518995,523423,527000
"Subregion","Micronesia","Oceania","Micronesia","Male Population",238531.199621819,245192.327541626,251458.683890192,257309.227146252,262720.660603901,267699.152756194,272229.298719854,276269.127145218,279755.525054187,282528.444912546,284544.106085833,285809.996424795,286384.561159986,286410.198038341,286062.532437054,285513.820232809,284810.104120335,283966.736389287,283241.438798442,282876.656562101,283069.829250691,283884.51862636,285347.381490945,287267.171256273,289374.977250192,291545.888217412,293790.619052874,295759.744955794
"Subregion","Micronesia","Oceania","Micronesia","Female Population",174772.800378162,179410.672458353,184152.316109786,188872.772853726,193427.339396076,197662.847243782,201566.701280121,205119.872854756,208278.474945786,210959.555087427,213087.893914139,214641.003575177,215691.438839986,216358.80196163,216822.467562917,217228.179767163,217630.895879636,218045.263610685,218535.56120153,219163.343437871,219986.170749281,221052.481373612,222358.618509027,223883.828743699,225595.022749779,227449.111782559,229632.380947097,231240.255044177
"Subregion","Micronesia","Oceania","Micronesia","Males 0 to 14",106525.8471688,110451.0464786,114236.866831592,117780.874849591,120987.646754952,123747.892149552,126023.484107238,127967.316452367,129385.056829604,130031.92221324,129905.970189521,129754.19006842,128670.115650908,126957.838380984,125087.465583909,123271.440327517,121076.684029827,119295.668721131,117822.057611095,116431.250714678,115114.567868015,114127.038750649,113200.619080546,112333.644700762,111693.798856635,111362.994024314,112103.354847465,112947.687483968
"Subregion","Micronesia","Oceania","Micronesia","Males 15 to 29",64946.7231780056,65090.4280425859,65054.946238047,64906.9288469443,64714.6104094404,64604.2670666874,64794.402710372,64941.0465150914,65206.2417815722,65730.6959875447,66511.0051167035,67069.6144324738,68016.5097044777,69217.546627593,70429.1908391031,71547.7016616919,72546.3738216494,73250.6030533559,73861.2618146606,74634.7855848071,75682.9922457129,76619.1209985019,77834.7234463529,79162.3495755729,80321.8223101024,81173.7236883549,81822.6109419759,82354.4443427589
